event_type,timestamp,job_id,job_planned_duration,job_remaining_duration,job_type,machine_id,machine_name,operator_id,operator_name,parts_made
job_added_to_store,5903.2571064287395,467,4.973445316755886,0.6934453167559484,JobType.SOFTWARE_UPDATE,1,,,,
job_started,5903.2571064287395,468,,,JobType.ELECTRICAL_MAINTENANCE,4,,0,Operator 0,
machine_part_completed,5904.079306451082,,,,,0,Machine 0,,,212
on_machine_broken,5905.750079130103,,,,,,,,,
job_added_to_store,5905.750079130103,469,5.730180351937018,5.730180351937018,JobType.SOFTWARE_UPDATE,3,,,,
machine_part_completed,5909.391036990319,,,,,2,Machine 2,,,235
machine_part_completed,5916.77338285767,,,,,0,Machine 0,,,213
on_machine_broken,5916.802243006811,,,,,,,,,
job_added_to_store,5916.802243006811,470,5.295304806801881,5.295304806801881,JobType.SOFTWARE_UPDATE,0,,,,
machine_part_completed,5917.427389356775,,,,,4,Machine 4,,,248
job_started,5917.427389356775,467,,,JobType.SOFTWARE_UPDATE,1,,0,Operator 0,
machine_part_completed,5918.120834673547,,,,,1,Machine 1,,,238
job_started,5918.120834673547,470,,,JobType.SOFTWARE_UPDATE,0,,0,Operator 0,
on_machine_broken,5920.468794376932,,,,,,,,,
job_added_to_store,5920.468794376932,471,5.405610914764299,5.405610914764299,JobType.SOFTWARE_UPDATE,2,,,,
machine_part_completed,5923.416139480464,,,,,0,Machine 0,,,214
job_started,5923.416139480464,471,,,JobType.SOFTWARE_UPDATE,2,,0,Operator 0,
on_machine_broken,5923.8366918679285,,,,,,,,,
job_added_to_store,5923.8366918679285,472,4.25241914694053,4.25241914694053,JobType.SOFTWARE_UPDATE,0,,,,
job_added_to_store,5923.8461394804735,471,5.405610914764299,4.975610914764308,JobType.SOFTWARE_UPDATE,2,,,,
job_started,5923.8461394804735,472,,,JobType.SOFTWARE_UPDATE,0,,0,Operator 0,
on_machine_broken,5924.373573654206,,,,,,,,,
job_added_to_store,5924.373573654206,473,9.88643721127504,9.88643721127504,JobType.MECHANICAL_MAINTENANCE,1,,,,
